loan_id,amount,term,subgrade,installments,purpose,loan_type,loan_state
563769,5000,36,B5,165.74,other,INDIVIDUAL,Fully Paid
564181,4400,36,A2,135.38,other,INDIVIDUAL,Fully Paid
563914,5000,60,E2,123.78,car,INDIVIDUAL,Charged Off
564165,1000,36,B4,32.98,major_purchase,INDIVIDUAL,Fully Paid
564035,5000,60,F3,129.82,debt_consolidation,INDIVIDUAL,Fully Paid
563608,8000,60,C3,186.07,small_business,INDIVIDUAL,Fully Paid
552295,9000,36,A3,278.48,debt_consolidation,INDIVIDUAL,Fully Paid
564118,12000,60,B1,257.22,debt_consolidation,INDIVIDUAL,Fully Paid
563389,24250,60,B4,533.2,wedding,INDIVIDUAL,Fully Paid
564101,8400,60,D2,200.77,renewable_energy,INDIVIDUAL,Fully Paid
564063,12500,36,C2,424.86,debt_consolidation,INDIVIDUAL,Fully Paid
555859,10800,60,E3,269.52,debt_consolidation,INDIVIDUAL,Fully Paid
564046,15000,60,D4,364.38,debt_consolidation,INDIVIDUAL,Fully Paid
562535,25000,60,B4,549.69,credit_card,INDIVIDUAL,Fully Paid
564020,5000,60,C1,114.36,small_business,INDIVIDUAL,Charged Off
557170,10000,60,C3,232.58,car,INDIVIDUAL,Fully Paid
563983,12000,60,B1,257.22,credit_card,INDIVIDUAL,Charged Off
563461,5975,36,B5,198.06,other,INDIVIDUAL,Fully Paid
563957,17600,60,F5,464.24,major_purchase,INDIVIDUAL,Fully Paid
563919,12000,36,A5,375.38,debt_consolidation,INDIVIDUAL,Fully Paid
563915,15000,36,C5,517.93,debt_consolidation,INDIVIDUAL,Fully Paid
562787,6000,60,E2,148.54,other,INDIVIDUAL,Fully Paid
559282,7000,60,C2,161.47,credit_card,INDIVIDUAL,Fully Paid
561884,4800,60,E2,118.83,house,INDIVIDUAL,Fully Paid
563742,15000,60,B4,329.82,debt_consolidation,INDIVIDUAL,Fully Paid
563700,2400,60,E5,60.86,other,INDIVIDUAL,Charged Off
562812,5000,60,A5,101.1,car,INDIVIDUAL,Fully Paid
563730,16000,60,D3,385.53,home_improvement,INDIVIDUAL,Fully Paid
563254,4000,36,A3,123.77,car,INDIVIDUAL,Fully Paid
563676,16750,60,E5,424.71,debt_consolidation,INDIVIDUAL,Fully Paid
563689,8000,36,A4,248.89,other,INDIVIDUAL,Fully Paid
563701,25000,36,C3,854.2,home_improvement,INDIVIDUAL,Fully Paid
563684,2400,36,C3,82.01,other,INDIVIDUAL,Charged Off
563685,24000,36,F1,871.28,debt_consolidation,INDIVIDUAL,Charged Off
563567,14000,36,B1,454.25,debt_consolidation,INDIVIDUAL,Fully Paid
563412,3000,36,C2,101.97,debt_consolidation,INDIVIDUAL,Fully Paid
563569,6800,36,C2,231.13,credit_card,INDIVIDUAL,Fully Paid
562923,10000,36,C5,345.29,major_purchase,INDIVIDUAL,Fully Paid
563539,1950,36,B5,64.64,other,INDIVIDUAL,Fully Paid
563040,5000,36,A5,156.41,debt_consolidation,INDIVIDUAL,Fully Paid
563485,15000,60,D3,361.44,other,INDIVIDUAL,Fully Paid
563511,9800,36,D1,338.96,home_improvement,INDIVIDUAL,Charged Off
561698,7500,36,D3,262.13,debt_consolidation,INDIVIDUAL,Fully Paid
562677,2500,36,C4,85.87,other,INDIVIDUAL,Fully Paid
563460,21000,36,B1,681.37,debt_consolidation,INDIVIDUAL,Fully Paid
563450,9000,36,A2,276.91,major_purchase,INDIVIDUAL,Fully Paid
563455,5000,36,C3,170.84,small_business,INDIVIDUAL,Fully Paid
563456,3000,36,B5,99.45,debt_consolidation,INDIVIDUAL,Fully Paid
563382,12000,36,D4,421.59,debt_consolidation,INDIVIDUAL,Charged Off
563372,11500,60,C3,267.47,debt_consolidation,INDIVIDUAL,Fully Paid
563097,15000,36,C1,507.08,credit_card,INDIVIDUAL,Fully Paid
561666,18000,36,A5,563.06,home_improvement,INDIVIDUAL,Fully Paid
563334,8000,36,A5,250.25,credit_card,INDIVIDUAL,Charged Off
563328,16000,36,B4,527.55,credit_card,INDIVIDUAL,Fully Paid
563058,4500,36,A3,139.24,credit_card,INDIVIDUAL,Fully Paid
559368,8400,36,D2,292.06,wedding,INDIVIDUAL,Fully Paid
563157,19425,60,F3,504.33,debt_consolidation,INDIVIDUAL,Charged Off
563264,20000,60,C2,461.34,debt_consolidation,INDIVIDUAL,Fully Paid
563259,24000,36,B4,791.32,debt_consolidation,INDIVIDUAL,Fully Paid
563247,4500,36,C5,155.38,moving,INDIVIDUAL,Fully Paid
563240,4000,36,A2,123.07,other,INDIVIDUAL,Fully Paid
563198,1250,36,C1,42.26,vacation,INDIVIDUAL,Fully Paid
563209,1600,60,C1,36.6,other,INDIVIDUAL,Fully Paid
563176,5500,60,C1,125.8,debt_consolidation,INDIVIDUAL,Fully Paid
563175,23000,60,C3,534.94,home_improvement,INDIVIDUAL,Fully Paid
560435,15000,36,B3,491.94,debt_consolidation,INDIVIDUAL,Fully Paid
563119,12000,36,D1,415.05,debt_consolidation,INDIVIDUAL,Fully Paid
563116,4000,36,A5,125.13,debt_consolidation,INDIVIDUAL,Fully Paid
561461,6650,60,B3,144.99,debt_consolidation,INDIVIDUAL,Fully Paid
563076,20000,36,D1,691.75,small_business,INDIVIDUAL,Charged Off
562958,2100,36,D2,73.02,home_improvement,INDIVIDUAL,Charged Off
562202,3250,36,B3,106.59,debt_consolidation,INDIVIDUAL,Fully Paid
562920,25000,60,G3,674.93,debt_consolidation,INDIVIDUAL,Fully Paid
562924,19400,60,B5,430.18,debt_consolidation,INDIVIDUAL,Fully Paid
562842,19750,60,D5,483.65,credit_card,INDIVIDUAL,Fully Paid
562819,22750,60,B3,496.01,debt_consolidation,INDIVIDUAL,Fully Paid
562822,24000,36,D2,834.44,debt_consolidation,INDIVIDUAL,Charged Off
562816,10000,60,B5,221.74,debt_consolidation,INDIVIDUAL,Charged Off
562732,4000,36,A1,122.4,home_improvement,INDIVIDUAL,Fully Paid
551168,15000,60,B2,324.27,moving,INDIVIDUAL,Fully Paid
562369,12800,36,E2,455.21,debt_consolidation,INDIVIDUAL,Fully Paid
562719,8000,36,A5,250.25,credit_card,INDIVIDUAL,Fully Paid
562710,6200,36,D5,218.96,debt_consolidation,INDIVIDUAL,Fully Paid
562700,14500,60,B5,321.52,debt_consolidation,INDIVIDUAL,Fully Paid
475463,10000,60,E4,251.55,credit_card,INDIVIDUAL,Fully Paid
562681,25000,60,C1,571.78,debt_consolidation,INDIVIDUAL,Fully Paid
562670,25000,60,C2,576.67,credit_card,INDIVIDUAL,Fully Paid
559296,2200,36,D4,77.3,debt_consolidation,INDIVIDUAL,Fully Paid
562611,16500,36,C5,569.72,debt_consolidation,INDIVIDUAL,Fully Paid
562619,11300,36,C2,384.08,debt_consolidation,INDIVIDUAL,Fully Paid
550734,16000,60,B4,351.81,debt_consolidation,INDIVIDUAL,Fully Paid
562608,9600,36,A4,298.67,debt_consolidation,INDIVIDUAL,Fully Paid
561280,5600,36,B2,182.68,car,INDIVIDUAL,Fully Paid
562554,14400,36,C4,494.61,debt_consolidation,INDIVIDUAL,Fully Paid
562536,7500,36,A3,232.06,other,INDIVIDUAL,Fully Paid
562499,10000,60,E2,247.56,debt_consolidation,INDIVIDUAL,Charged Off
561552,15000,36,A4,466.67,wedding,INDIVIDUAL,Fully Paid
562505,10000,60,F3,259.63,debt_consolidation,INDIVIDUAL,Charged Off
562218,7000,36,A3,216.59,debt_consolidation,INDIVIDUAL,Fully Paid
561175,3600,60,B3,78.49,car,INDIVIDUAL,Fully Paid
562457,8000,36,A3,247.53,debt_consolidation,INDIVIDUAL,Fully Paid
562416,2400,36,C2,81.58,debt_consolidation,INDIVIDUAL,Fully Paid
562409,25000,60,G2,669.75,home_improvement,INDIVIDUAL,Fully Paid
562418,10000,60,E1,245.58,debt_consolidation,INDIVIDUAL,Charged Off
562404,21250,60,B5,471.2,debt_consolidation,INDIVIDUAL,Charged Off
542547,11400,36,D1,394.3,debt_consolidation,INDIVIDUAL,Fully Paid
562349,5000,36,A5,156.41,debt_consolidation,INDIVIDUAL,Fully Paid
560449,3600,36,D1,124.52,other,INDIVIDUAL,Fully Paid
562332,12000,36,B5,397.77,debt_consolidation,INDIVIDUAL,Fully Paid
562133,8000,36,B1,259.57,house,INDIVIDUAL,Fully Paid
562261,7750,36,B1,251.46,debt_consolidation,INDIVIDUAL,Charged Off
558545,10000,36,B5,331.48,home_improvement,INDIVIDUAL,Fully Paid
562256,9000,36,A4,280.0,credit_card,INDIVIDUAL,Fully Paid
562224,10000,36,C2,339.89,debt_consolidation,INDIVIDUAL,Fully Paid
561407,16000,60,D3,385.53,debt_consolidation,INDIVIDUAL,Charged Off
562178,1000,36,C5,34.53,vacation,INDIVIDUAL,Fully Paid
562173,25000,60,C2,576.67,debt_consolidation,INDIVIDUAL,Charged Off
560051,4000,36,A2,123.07,small_business,INDIVIDUAL,Fully Paid
561718,25000,60,C3,581.45,debt_consolidation,INDIVIDUAL,Fully Paid
560949,11200,60,B3,244.19,car,INDIVIDUAL,Fully Paid
562145,2000,36,C2,67.98,other,INDIVIDUAL,Fully Paid
561154,10000,60,B5,221.74,debt_consolidation,INDIVIDUAL,Fully Paid
562067,6000,36,D1,207.53,credit_card,INDIVIDUAL,Fully Paid
558358,18000,36,D5,635.68,credit_card,INDIVIDUAL,Fully Paid
562040,8000,36,B4,263.78,debt_consolidation,INDIVIDUAL,Fully Paid
562036,8000,36,C4,274.79,credit_card,INDIVIDUAL,Fully Paid
547884,20000,60,C2,461.34,debt_consolidation,INDIVIDUAL,Fully Paid
561951,20000,36,B4,659.43,debt_consolidation,INDIVIDUAL,Fully Paid
561938,4800,36,B2,156.58,medical,INDIVIDUAL,Fully Paid
561453,4000,36,B3,131.19,debt_consolidation,INDIVIDUAL,Fully Paid
561741,24250,60,C3,496.56,medical,INDIVIDUAL,Fully Paid
561914,8400,60,B4,184.7,wedding,INDIVIDUAL,Fully Paid
561896,4000,60,A5,80.88,major_purchase,INDIVIDUAL,Fully Paid
561859,1500,60,F2,38.64,debt_consolidation,INDIVIDUAL,Fully Paid
561842,6000,36,A4,186.67,major_purchase,INDIVIDUAL,Fully Paid
561851,25000,60,B5,464.55,small_business,INDIVIDUAL,Charged Off
561707,21000,60,D3,506.01,debt_consolidation,INDIVIDUAL,Charged Off
561828,4000,60,B4,87.96,other,INDIVIDUAL,Fully Paid
559387,3850,60,B5,85.37,home_improvement,INDIVIDUAL,Fully Paid
539250,8100,60,C1,185.26,major_purchase,INDIVIDUAL,Fully Paid
561640,12000,60,C3,279.1,debt_consolidation,INDIVIDUAL,Fully Paid
561189,9000,36,A5,281.53,debt_consolidation,INDIVIDUAL,Fully Paid
561734,6000,36,D1,207.53,debt_consolidation,INDIVIDUAL,Fully Paid
561719,8000,36,B1,259.57,debt_consolidation,INDIVIDUAL,Fully Paid
561711,9250,36,B2,301.74,debt_consolidation,INDIVIDUAL,Fully Paid
561655,15000,36,B5,497.22,debt_consolidation,INDIVIDUAL,Fully Paid
561660,15000,36,D5,529.73,debt_consolidation,INDIVIDUAL,Fully Paid
561418,20000,36,E2,711.27,debt_consolidation,INDIVIDUAL,Fully Paid
561578,7000,36,B5,232.04,other,INDIVIDUAL,Fully Paid
561629,10800,60,E2,267.37,debt_consolidation,INDIVIDUAL,Fully Paid
561546,8000,36,D1,276.7,vacation,INDIVIDUAL,Fully Paid
561614,15000,36,B3,491.94,house,INDIVIDUAL,Fully Paid
560450,12000,36,C1,405.66,other,INDIVIDUAL,Fully Paid
561554,25000,36,D2,869.21,other,INDIVIDUAL,Fully Paid
557688,3050,36,B1,98.96,debt_consolidation,INDIVIDUAL,Fully Paid
561446,15000,60,D3,361.44,debt_consolidation,INDIVIDUAL,Fully Paid
561530,6375,36,A4,198.34,debt_consolidation,INDIVIDUAL,Fully Paid
561379,8000,36,A5,250.25,debt_consolidation,INDIVIDUAL,Fully Paid
552402,1200,36,D2,41.73,home_improvement,INDIVIDUAL,Fully Paid
558939,15000,60,D3,361.44,debt_consolidation,INDIVIDUAL,Fully Paid
561481,8000,36,C5,276.23,debt_consolidation,INDIVIDUAL,Fully Paid
561487,8400,60,E1,206.29,debt_consolidation,INDIVIDUAL,Charged Off
559589,3000,60,D3,72.29,other,INDIVIDUAL,Fully Paid
561454,22000,60,G5,603.13,debt_consolidation,INDIVIDUAL,Charged Off
561435,5000,36,B4,164.86,debt_consolidation,INDIVIDUAL,Fully Paid
561426,25000,60,G3,674.93,debt_consolidation,INDIVIDUAL,Fully Paid
561392,4000,60,D2,95.61,debt_consolidation,INDIVIDUAL,Charged Off
561374,5000,36,A3,154.71,debt_consolidation,INDIVIDUAL,Fully Paid
560109,24250,60,E1,514.49,credit_card,INDIVIDUAL,Fully Paid
560155,16200,60,B4,356.2,debt_consolidation,INDIVIDUAL,Fully Paid
560669,25000,60,C3,581.45,home_improvement,INDIVIDUAL,Fully Paid
561354,1400,36,B4,46.16,home_improvement,INDIVIDUAL,Fully Paid
561347,16000,36,B3,524.73,wedding,INDIVIDUAL,Fully Paid
561337,2650,36,C1,89.59,car,INDIVIDUAL,Fully Paid
560292,24000,60,G4,652.94,debt_consolidation,INDIVIDUAL,Fully Paid
560659,18000,36,D5,635.68,credit_card,INDIVIDUAL,Fully Paid
362601,4000,36,C1,135.22,debt_consolidation,INDIVIDUAL,Fully Paid
561309,8000,36,C2,271.91,credit_card,INDIVIDUAL,Fully Paid
561254,22000,60,C1,503.17,debt_consolidation,INDIVIDUAL,Fully Paid
550284,25000,60,E2,618.9,credit_card,INDIVIDUAL,Fully Paid
561248,12000,36,B1,389.36,debt_consolidation,INDIVIDUAL,Fully Paid
560294,9250,36,D2,321.61,debt_consolidation,INDIVIDUAL,Fully Paid
561197,8400,60,A5,169.84,car,INDIVIDUAL,Fully Paid
561192,3250,36,A1,99.45,debt_consolidation,INDIVIDUAL,Charged Off
561179,12000,60,D2,286.81,debt_consolidation,INDIVIDUAL,Charged Off
561168,20000,36,C4,686.96,wedding,INDIVIDUAL,Charged Off
561123,16000,60,D3,385.53,debt_consolidation,INDIVIDUAL,Fully Paid
560610,5000,60,B5,110.87,major_purchase,INDIVIDUAL,Fully Paid
560923,6000,36,C2,203.94,other,INDIVIDUAL,Fully Paid
561083,6000,36,B5,198.89,debt_consolidation,INDIVIDUAL,Fully Paid
561027,10000,60,D4,242.92,debt_consolidation,INDIVIDUAL,Fully Paid
560993,10000,36,A5,312.82,major_purchase,INDIVIDUAL,Fully Paid
560971,9000,36,C2,305.9,debt_consolidation,INDIVIDUAL,Fully Paid
560965,6000,36,B3,196.78,debt_consolidation,INDIVIDUAL,Fully Paid
560914,18200,60,E4,457.82,debt_consolidation,INDIVIDUAL,Fully Paid
560896,11000,60,B4,241.87,debt_consolidation,INDIVIDUAL,Fully Paid
556014,13000,36,C4,446.53,credit_card,INDIVIDUAL,Fully Paid
560881,3000,36,D3,104.86,debt_consolidation,INDIVIDUAL,Fully Paid
560844,15000,36,E3,536.22,debt_consolidation,INDIVIDUAL,Fully Paid
560858,15000,60,F2,386.39,other,INDIVIDUAL,Fully Paid
560857,6000,60,B3,130.82,debt_consolidation,INDIVIDUAL,Fully Paid
560847,25000,60,E3,623.88,home_improvement,INDIVIDUAL,Fully Paid
560787,25000,36,B1,811.15,debt_consolidation,INDIVIDUAL,Fully Paid
560784,15000,60,E5,380.34,credit_card,INDIVIDUAL,Fully Paid
560773,2400,36,C3,82.01,debt_consolidation,INDIVIDUAL,Fully Paid
560745,17500,60,B4,384.79,debt_consolidation,INDIVIDUAL,Charged Off
560712,25000,36,E2,889.09,debt_consolidation,INDIVIDUAL,Fully Paid
560657,3000,36,B5,99.45,home_improvement,INDIVIDUAL,Fully Paid
560688,25000,60,G2,669.75,debt_consolidation,INDIVIDUAL,Fully Paid
560682,5000,36,B5,165.74,credit_card,INDIVIDUAL,Fully Paid
560680,8000,36,C2,271.91,debt_consolidation,INDIVIDUAL,Fully Paid
560674,1000,36,B5,33.15,debt_consolidation,INDIVIDUAL,Fully Paid
558676,10750,36,B2,350.67,debt_consolidation,INDIVIDUAL,Fully Paid
557530,3000,36,B4,98.92,other,INDIVIDUAL,Fully Paid
560605,25000,36,B5,828.69,credit_card,INDIVIDUAL,Fully Paid
557846,13500,36,A5,422.3,debt_consolidation,INDIVIDUAL,Fully Paid
559407,24000,36,D2,834.44,credit_card,INDIVIDUAL,Fully Paid
528309,15000,36,D3,524.26,debt_consolidation,INDIVIDUAL,Charged Off
560526,4000,36,C2,135.96,major_purchase,INDIVIDUAL,Fully Paid
560546,8000,36,C2,271.91,home_improvement,INDIVIDUAL,Fully Paid
560524,7500,36,A4,233.34,debt_consolidation,INDIVIDUAL,Fully Paid
519273,10000,36,B3,327.96,home_improvement,INDIVIDUAL,Fully Paid
560253,3200,36,B4,105.51,other,INDIVIDUAL,Fully Paid
560486,8000,36,C4,274.79,other,INDIVIDUAL,Fully Paid
560504,4400,36,B4,145.08,debt_consolidation,INDIVIDUAL,Fully Paid
560462,6000,60,E3,149.73,debt_consolidation,INDIVIDUAL,Fully Paid
560370,14000,60,D2,334.61,debt_consolidation,INDIVIDUAL,Fully Paid
560464,10000,36,B5,331.48,credit_card,INDIVIDUAL,Fully Paid
559894,2000,36,E3,71.5,other,INDIVIDUAL,Fully Paid
560368,4200,36,C2,142.76,car,INDIVIDUAL,Fully Paid
558682,10000,36,B5,331.48,major_purchase,INDIVIDUAL,Fully Paid
560395,6500,36,A3,201.12,debt_consolidation,INDIVIDUAL,Fully Paid
560361,4800,36,C2,163.15,credit_card,INDIVIDUAL,Fully Paid
558728,7000,36,C2,237.92,other,INDIVIDUAL,Fully Paid
559956,12000,36,D4,421.59,debt_consolidation,INDIVIDUAL,Fully Paid
560020,2500,36,A2,76.92,major_purchase,INDIVIDUAL,Fully Paid
560268,10000,60,B3,218.03,debt_consolidation,INDIVIDUAL,Fully Paid
560208,25000,60,C3,581.45,debt_consolidation,INDIVIDUAL,Fully Paid
560221,9000,60,B4,197.89,home_improvement,INDIVIDUAL,Fully Paid
560187,10000,36,D3,349.51,credit_card,INDIVIDUAL,Fully Paid
560106,9500,36,A4,295.56,debt_consolidation,INDIVIDUAL,Fully Paid
560132,5050,36,B4,166.51,debt_consolidation,INDIVIDUAL,Fully Paid
560150,25000,60,C2,576.67,credit_card,INDIVIDUAL,Charged Off
559196,6000,36,A4,186.67,major_purchase,INDIVIDUAL,Fully Paid
560128,12000,36,B4,395.66,debt_consolidation,INDIVIDUAL,Fully Paid
559781,12000,36,A5,375.38,debt_consolidation,INDIVIDUAL,Fully Paid
560041,4000,60,A5,80.88,wedding,INDIVIDUAL,Fully Paid
500256,4900,36,C5,169.19,other,INDIVIDUAL,Fully Paid
556844,24250,36,C1,819.77,debt_consolidation,INDIVIDUAL,Fully Paid
560053,3200,60,F4,83.74,debt_consolidation,INDIVIDUAL,Fully Paid
551171,5000,60,D2,119.51,other,INDIVIDUAL,Charged Off
560004,2000,36,C3,68.34,other,INDIVIDUAL,Fully Paid
552819,12000,36,D4,421.59,debt_consolidation,INDIVIDUAL,Fully Paid
560007,9000,36,B5,298.33,credit_card,INDIVIDUAL,Charged Off
557187,5500,60,E1,135.07,other,INDIVIDUAL,Fully Paid
559976,8500,36,D2,295.54,credit_card,INDIVIDUAL,Fully Paid
559964,12000,36,B2,391.45,debt_consolidation,INDIVIDUAL,Fully Paid
547254,25000,60,C2,576.67,debt_consolidation,INDIVIDUAL,Fully Paid
552802,15000,36,E4,538.99,other,INDIVIDUAL,Fully Paid
548397,20000,60,B5,443.48,home_improvement,INDIVIDUAL,Fully Paid
559932,16000,60,B5,354.79,debt_consolidation,INDIVIDUAL,Fully Paid
558032,9000,36,E4,323.39,debt_consolidation,INDIVIDUAL,Fully Paid
559906,11500,36,B5,381.2,debt_consolidation,INDIVIDUAL,Fully Paid
555478,21250,36,D4,746.57,debt_consolidation,INDIVIDUAL,Fully Paid
559853,16000,60,B3,348.84,debt_consolidation,INDIVIDUAL,Fully Paid
559869,13000,36,C3,444.19,credit_card,INDIVIDUAL,Fully Paid
559838,2500,36,C1,84.52,major_purchase,INDIVIDUAL,Charged Off
558483,10000,60,F3,259.63,debt_consolidation,INDIVIDUAL,Charged Off
559785,10000,36,B1,324.46,debt_consolidation,INDIVIDUAL,Fully Paid
557698,25000,60,F1,638.93,debt_consolidation,INDIVIDUAL,Fully Paid
559800,10000,60,B4,219.88,small_business,INDIVIDUAL,Fully Paid
559780,6500,36,C2,220.93,major_purchase,INDIVIDUAL,Fully Paid
559795,6000,36,C3,205.01,other,INDIVIDUAL,Charged Off
559660,11200,60,C2,258.35,credit_card,INDIVIDUAL,Fully Paid
559370,6075,60,C1,138.95,car,INDIVIDUAL,Fully Paid
559726,4800,60,C3,111.64,other,INDIVIDUAL,Fully Paid
559711,8700,36,A5,272.15,credit_card,INDIVIDUAL,Fully Paid
559694,20000,36,B3,655.92,home_improvement,INDIVIDUAL,Charged Off
559692,17500,36,A4,544.44,home_improvement,INDIVIDUAL,Fully Paid
559273,25000,60,E4,628.87,debt_consolidation,INDIVIDUAL,Fully Paid
559656,6000,36,C2,203.94,major_purchase,INDIVIDUAL,Fully Paid
559081,10750,60,F1,274.74,medical,INDIVIDUAL,Fully Paid
546460,12200,60,D3,293.97,credit_card,INDIVIDUAL,Charged Off
559614,10000,36,A4,311.11,wedding,INDIVIDUAL,Fully Paid
558771,4500,36,D1,155.65,debt_consolidation,INDIVIDUAL,Fully Paid
559635,2800,60,B5,62.09,debt_consolidation,INDIVIDUAL,Fully Paid
558548,20000,36,C5,690.57,debt_consolidation,INDIVIDUAL,Fully Paid
559607,9600,36,C3,328.02,debt_consolidation,INDIVIDUAL,Fully Paid
559595,14500,60,E3,361.85,debt_consolidation,INDIVIDUAL,Fully Paid
559596,5600,36,B4,184.64,debt_consolidation,INDIVIDUAL,Fully Paid
558437,17500,60,F2,450.79,debt_consolidation,INDIVIDUAL,Fully Paid
554533,7800,36,B5,258.56,debt_consolidation,INDIVIDUAL,Fully Paid
559560,12000,36,A5,375.38,vacation,INDIVIDUAL,Charged Off
559528,3000,36,A5,93.85,car,INDIVIDUAL,Fully Paid
559541,8000,36,F1,290.43,debt_consolidation,INDIVIDUAL,Fully Paid
559490,5500,36,B2,179.42,debt_consolidation,INDIVIDUAL,Fully Paid
559499,15000,60,B3,327.04,credit_card,INDIVIDUAL,Fully Paid
559175,3250,36,C4,111.64,debt_consolidation,INDIVIDUAL,Charged Off
559399,4600,36,B5,152.48,debt_consolidation,INDIVIDUAL,Fully Paid
557251,5000,36,D1,172.94,debt_consolidation,INDIVIDUAL,Fully Paid
559361,15000,36,E2,533.45,debt_consolidation,INDIVIDUAL,Fully Paid
556268,6000,36,D1,207.53,other,INDIVIDUAL,Fully Paid
558966,22750,60,C2,524.77,credit_card,INDIVIDUAL,Fully Paid
554994,8500,60,B1,182.2,car,INDIVIDUAL,Fully Paid
559251,4750,36,B5,157.46,major_purchase,INDIVIDUAL,Charged Off
559241,9000,60,B2,194.57,major_purchase,INDIVIDUAL,Fully Paid
559242,6000,36,B4,197.83,credit_card,INDIVIDUAL,Fully Paid
559232,13000,60,D3,313.25,wedding,INDIVIDUAL,Charged Off
559180,15000,36,A4,466.67,debt_consolidation,INDIVIDUAL,Fully Paid
558619,6000,36,A4,186.67,credit_card,INDIVIDUAL,Charged Off
558616,18000,60,B3,392.45,debt_consolidation,INDIVIDUAL,Fully Paid
559055,10000,60,G4,272.06,small_business,INDIVIDUAL,Fully Paid
558495,25000,36,B5,828.69,debt_consolidation,INDIVIDUAL,Fully Paid
559039,18000,60,B2,389.13,home_improvement,INDIVIDUAL,Fully Paid
559052,3200,36,D1,110.68,major_purchase,INDIVIDUAL,Fully Paid
558844,9000,36,B5,298.33,debt_consolidation,INDIVIDUAL,Fully Paid
559045,2000,36,B3,65.6,debt_consolidation,INDIVIDUAL,Fully Paid
558838,8000,60,D3,192.77,house,INDIVIDUAL,Charged Off
555865,6000,60,B1,128.61,car,INDIVIDUAL,Fully Paid
557710,18800,60,F4,491.94,debt_consolidation,INDIVIDUAL,Charged Off
558089,8000,60,B4,175.91,debt_consolidation,INDIVIDUAL,Fully Paid
541831,20000,60,D5,489.77,debt_consolidation,INDIVIDUAL,Fully Paid
558974,6000,60,F4,157.01,other,INDIVIDUAL,Charged Off
558955,2500,36,B1,81.12,home_improvement,INDIVIDUAL,Fully Paid
558943,6000,60,D2,143.41,other,INDIVIDUAL,Fully Paid
558937,10000,36,D5,353.16,wedding,INDIVIDUAL,Fully Paid
558500,4800,36,C1,162.27,other,INDIVIDUAL,Charged Off
555528,13000,36,C1,439.47,home_improvement,INDIVIDUAL,Fully Paid
558899,2825,60,C1,64.62,other,INDIVIDUAL,Fully Paid
558882,4000,36,B3,131.19,debt_consolidation,INDIVIDUAL,Fully Paid
558863,8000,36,B5,265.18,credit_card,INDIVIDUAL,Fully Paid
556179,8000,60,D5,195.91,debt_consolidation,INDIVIDUAL,Fully Paid
558800,11200,60,D5,274.28,debt_consolidation,INDIVIDUAL,Fully Paid
555069,6250,36,B1,202.79,other,INDIVIDUAL,Fully Paid
558828,4000,60,C1,91.49,credit_card,INDIVIDUAL,Fully Paid
558597,7500,36,B5,248.61,credit_card,INDIVIDUAL,Fully Paid
558785,12000,60,E5,304.27,debt_consolidation,INDIVIDUAL,Fully Paid
558774,14400,36,B2,469.74,debt_consolidation,INDIVIDUAL,Fully Paid
558758,5000,36,B5,165.74,car,INDIVIDUAL,Charged Off
558644,6250,60,B1,133.97,car,INDIVIDUAL,Charged Off
549042,17500,36,E3,625.58,debt_consolidation,INDIVIDUAL,Fully Paid
558664,8000,60,C3,186.07,car,INDIVIDUAL,Fully Paid
558711,6000,36,D1,207.53,debt_consolidation,INDIVIDUAL,Fully Paid
558723,20000,60,E1,491.16,debt_consolidation,INDIVIDUAL,Fully Paid
545253,4200,60,D3,101.21,credit_card,INDIVIDUAL,Fully Paid
557983,4000,60,B2,86.48,car,INDIVIDUAL,Fully Paid
558684,12000,60,B5,266.09,credit_card,INDIVIDUAL,Fully Paid
558447,10000,36,C2,339.89,debt_consolidation,INDIVIDUAL,Fully Paid
558502,4000,36,A2,123.07,debt_consolidation,INDIVIDUAL,Fully Paid
558588,18000,36,B1,584.03,debt_consolidation,INDIVIDUAL,Fully Paid
558584,12000,36,A4,373.33,other,INDIVIDUAL,Fully Paid
558608,2400,60,D3,57.83,debt_consolidation,INDIVIDUAL,Charged Off
558387,23000,60,G4,625.73,credit_card,INDIVIDUAL,Fully Paid
558594,2500,36,A3,77.36,other,INDIVIDUAL,Fully Paid
558578,10400,36,B5,344.74,debt_consolidation,INDIVIDUAL,Fully Paid
558560,8000,60,E2,198.05,credit_card,INDIVIDUAL,Fully Paid
558503,9000,36,B5,298.33,debt_consolidation,INDIVIDUAL,Fully Paid
522691,10000,60,E4,251.55,debt_consolidation,INDIVIDUAL,Charged Off
558185,15000,36,A5,469.22,debt_consolidation,INDIVIDUAL,Fully Paid
558529,15600,60,B5,345.92,debt_consolidation,INDIVIDUAL,Fully Paid
557740,10400,36,D1,359.71,debt_consolidation,INDIVIDUAL,Fully Paid
557465,9250,60,E3,230.84,debt_consolidation,INDIVIDUAL,Fully Paid
558487,6000,36,A5,187.69,debt_consolidation,INDIVIDUAL,Fully Paid
556468,7500,36,A5,234.61,debt_consolidation,INDIVIDUAL,Fully Paid
558440,25000,36,B2,815.52,debt_consolidation,INDIVIDUAL,Fully Paid
556159,4000,36,D5,141.27,other,INDIVIDUAL,Charged Off
558392,17000,36,A5,531.78,credit_card,INDIVIDUAL,Fully Paid
558418,10000,60,B1,214.35,car,INDIVIDUAL,Fully Paid
544774,10750,36,B5,356.34,credit_card,INDIVIDUAL,Fully Paid
